z,vz,az
0.48832,0.270631,0.00269717
0.488318,0.270658,0.00265865
0.488316,0.270684,0.00262082
0.488314,0.27071,0.00258367
0.488312,0.270736,0.00254717
0.48831,0.270761,0.00251131
0.488308,0.270786,0.00247608
0.488306,0.270811,0.00244144
0.488304,0.270835,0.0024074
0.488302,0.270859,0.00237392
0.4883,0.270883,0.002341
0.488299,0.270906,0.00230861
0.488297,0.270929,0.00227675
0.488295,0.270951,0.0022454
0.488293,0.270974,0.00221453
0.488291,0.270996,0.00218415
0.48829,0.271017,0.00215422
0.488288,0.271039,0.00212475
0.488286,0.27106,0.00209571
0.488285,0.271081,0.0020671
0.488283,0.271101,0.0020389
0.488281,0.271121,0.0020111
0.48828,0.271141,0.00198368
0.488278,0.271161,0.00195665
0.488277,0.27118,0.00192998
0.488275,0.2712,0.00190367
0.488274,0.271219,0.0018777
0.488272,0.271237,0.00185208
0.488271,0.271256,0.00182679
0.488269,0.271274,0.00180182
0.488268,0.271292,0.00177717
0.488266,0.271309,0.00175283
0.488265,0.271327,0.00172879
0.488264,0.271344,0.00170505
0.488262,0.271361,0.0016816
0.488261,0.271377,0.00165844
0.48826,0.271394,0.00163556
0.488258,0.27141,0.00161296
0.488257,0.271426,0.00159063
0.488256,0.271442,0.00156857
0.488255,0.271457,0.00154677
0.488253,0.271473,0.00152524
0.488252,0.271488,0.00150397
0.488251,0.271503,0.00148295
0.48825,0.271518,0.00146219
0.488249,0.271532,0.00144168
0.488247,0.271546,0.00142142
0.488246,0.271561,0.00140141
0.488245,0.271574,0.00138165
0.488244,0.271588,0.00136212
0.488243,0.271602,0.00134284
0.488242,0.271615,0.00132381
0.488241,0.271628,0.00130501
0.48824,0.271641,0.00128645
0.488239,0.271654,0.00126812
0.488238,0.271666,0.00125003
0.488237,0.271679,0.00123218
0.488236,0.271691,0.00121456
0.488235,0.271703,0.00119717
0.488234,0.271715,0.00118001
0.488233,0.271727,0.00116308
0.488232,0.271738,0.00114637
0.488231,0.27175,0.0011299
0.48823,0.271761,0.00111365
0.48823,0.271772,0.00109762
0.488229,0.271783,0.00108181
0.488228,0.271794,0.00106623
0.488227,0.271804,0.00105086
0.488226,0.271815,0.00103571
0.488225,0.271825,0.00102078
0.488225,0.271835,0.00100606
0.488224,0.271845,0.000991554
0.488223,0.271855,0.000977257
0.488222,0.271865,0.000963169
0.488222,0.271874,0.000949286
0.488221,0.271883,0.000935608
0.48822,0.271893,0.000922132
0.488219,0.271902,0.000908856
0.488219,0.271911,0.000895778
0.488218,0.27192,0.000882895
0.488217,0.271929,0.000870205
0.488217,0.271937,0.000857706
0.488216,0.271946,0.000845395
0.488215,0.271954,0.000833269
0.488215,0.271962,0.000821327
0.488214,0.271971,0.000809566
0.488213,0.271979,0.000797983
0.488213,0.271987,0.000786575
0.488212,0.271994,0.000775341
0.488211,0.272002,0.000764277
0.488211,0.27201,0.00075338
0.48821,0.272017,0.000742649
0.48821,0.272024,0.00073208
0.488209,0.272032,0.000721671
0.488209,0.272039,0.000711419
0.488208,0.272046,0.000701322
0.488207,0.272053,0.000691377
0.488207,0.27206,0.000681581
0.488206,0.272067,0.000671931
0.488206,0.272073,0.000662426
0.488205,0.27208,0.000653063
0.488205,0.272086,0.000643839
0.488204,0.272093,0.000634752
0.488204,0.272099,0.000625798
0.488203,0.272105,0.000616977
0.488203,0.272111,0.000608285
0.488202,0.272117,0.000599721
0.488202,0.272123,0.000591281
0.488201,0.272129,0.000582964
0.488201,0.272135,0.000574767
0.4882,0.272141,0.000566689
0.4882,0.272146,0.000558726
0.4882,0.272152,0.000550878
0.488199,0.272157,0.000543142
0.488199,0.272163,0.000535516
0.488198,0.272168,0.000527998
0.488198,0.272173,0.000520586
0.488197,0.272178,0.000513279
0.488197,0.272183,0.000506074
0.488197,0.272189,0.000498971
0.488196,0.272193,0.000491966
0.488196,0.272198,0.00048506
0.488196,0.272203,0.000478249
0.488195,0.272208,0.000471532
0.488195,0.272213,0.000464909
0.488194,0.272217,0.000458377
0.488194,0.272222,0.000451935
0.488194,0.272226,0.000445582
0.488193,0.272231,0.000439316
0.488193,0.272235,0.000433136
0.488193,0.272239,0.000427041
0.488192,0.272244,0.000421029
0.488192,0.272248,0.000415099
0.488192,0.272252,0.000409251
0.488191,0.272256,0.000403483
0.488191,0.27226,0.000397793
0.488191,0.272264,0.000392182
0.48819,0.272268,0.000386647
0.48819,0.272272,0.000381187
0.48819,0.272275,0.000375803
0.488189,0.272279,0.000370492
0.488189,0.272283,0.000365254
