z,vz,az
1.03103,1.82193,-4.01535
1.02583,1.78185,-4.0015
1.01972,1.7419,-3.98936
1.01271,1.70207,-3.97878
1.0048,1.66233,-3.96959
0.995993,1.62268,-3.96168
0.986302,1.5831,-3.95491
0.975727,1.54358,-3.94918
0.964275,1.50411,-3.9444
0.95195,1.46469,-3.94048
0.938756,1.4253,-3.93735
0.9247,1.38594,-3.93493
0.909787,1.3466,-3.93317
0.894021,1.30728,-3.932
0.87741,1.26796,-3.93139
0.859957,1.22865,-3.93128
0.841674,1.1904,-3.56023
0.822645,1.17209,-0.0664155
0.803194,1.19196,3.54475
0.783684,1.23849,5.35437
0.764346,1.29485,5.57683
0.745281,1.34889,4.96163
0.726506,1.39444,4.08254
0.708014,1.43192,3.36782
0.689811,1.46332,2.84184
0.67192,1.48999,2.39524
0.654365,1.5111,1.85257
0.637177,1.52764,1.33616
0.620388,1.53944,0.782683
0.604016,1.5439,0.040013
0.588062,1.54018,-0.767832
0.572527,1.52796,-1.60443
0.55741,1.50724,-2.45049
0.542711,1.47842,-3.27637
0.52843,1.4408,-4.15904
0.514561,1.39429,-5.05404
0.501099,1.33907,-5.94245
0.488039,1.2749,-6.85094
0.47537,1.20162,-7.77454
0.463081,1.11907,-8.71013
0.451157,1.02694,-9.66892
0.439582,0.925429,-10.6142
0.428344,0.814939,-11.5333
0.417449,0.699284,-12.1947
0.406923,0.579786,-12.7637
0.396744,0.448612,-13.8581
0.386839,0.302567,-15.2564
0.377148,0.145442,-16.3667
0.367614,-0.0230059,-17.5654
0.358141,-0.208328,-19.1866
0.348568,-0.41611,-21.2994
0.338803,-0.620278,-16.5774
0.329468,-0.704442,-0.777667
0.321905,-0.634737,13.168
0.317151,-0.454682,21.157
0.315594,-0.222923,23.8762
0.317098,0.0166772,23.5103
0.321288,0.246657,22.2256
0.327767,0.463483,20.9258
0.336197,0.668123,19.7482
0.346284,0.858263,18.3416
0.357778,1.03632,16.9309
0.370469,1.20175,15.4081
0.384132,1.34784,13.4683
0.39853,1.47256,11.3855
0.413507,1.58644,9.96979
0.428786,1.65867,6.63376
0.444139,1.71543,4.7043
0.459396,1.74691,2.13774
0.474453,1.76982,0.865126
0.489196,1.77072,-0.747119
0.503419,1.74113,-2.81534
0.517009,1.69981,-3.7488
0.529983,1.65556,-4.22197
0.542403,1.61256,-4.46328
0.554281,1.5619,-5.27919
0.565674,1.52077,-4.88883
0.576421,1.44232,-7.7749
0.586405,1.36281,-7.92359
0.595653,1.28234,-8.00641
0.604187,1.20139,-8.08393
0.612024,1.12011,-8.1888
0.61917,1.03643,-8.44994
0.625638,0.953884,-8.46566
0.631455,0.873271,-8.40807
0.636623,0.790519,-8.60454
0.641108,0.702735,-9.01074
0.644876,0.611467,-9.35428
0.64789,0.515628,-9.7758
0.650128,0.416975,-10.0124
0.651595,0.319867,-9.89494
0.652295,0.221626,-10.0234
0.652219,0.121909,-10.1692
0.651362,0.0210099,-10.2574
0.649713,-0.0825172,-10.4062
0.647286,-0.184287,-10.2361
0.644125,-0.282378,-9.94624
0.640265,-0.379344,-9.41926
0.63582,-0.453322,-5.51895
0.63115,-0.482678,-1.01612
0.62662,-0.474887,2.08819
0.622436,-0.444583,3.6775
0.618656,-0.404415,4.23071
0.615256,-0.359633,4.43846
0.612179,-0.314982,4.42365
0.609363,-0.270696,4.43062
0.606768,-0.226101,4.45994
0.604365,-0.181505,4.4264
0.602128,-0.137885,4.28995
0.600028,-0.0960888,4.0709
0.598102,-0.0461846,4.5142
0.596341,-0.00353218,4.12242
0.594713,0.0370298,4.00576
0.593221,0.0762854,3.83041
0.591864,0.112994,3.5044
0.590634,0.145853,3.07968
0.589515,0.174331,2.64149
0.588488,0.198626,2.24728
0.587538,0.219306,1.91557
0.586567,0.220543,0.383471
0.585534,0.22118,-0.0617643
0.58444,0.215868,-0.806549
0.583262,0.204645,-1.38267
0.581978,0.187727,-1.79551
0.580591,0.168556,-1.90338
0.579131,0.150342,-1.76399
0.577646,0.134655,-1.4941
0.576181,0.121649,-1.19438
0.574781,0.112155,-0.830252
0.573482,0.10544,-0.52292
0.572322,0.102927,-0.133037
0.571352,0.107425,0.474997
0.570613,0.116563,0.975774
0.570136,0.130772,1.51854
0.569952,0.150828,2.09483
0.570074,0.173264,2.37943
0.570519,0.201657,2.84482
0.571285,0.230817,2.93624
0.572338,0.258619,2.82394
0.57364,0.285596,2.66954
0.575152,0.310702,2.40939
0.576828,0.332889,2.08025
0.578621,0.351995,1.75537
0.580483,0.367674,1.42567
0.582386,0.382211,1.25606
0.584306,0.394331,1.03949
0.586224,0.404619,0.874955
0.588121,0.412351,0.660682
0.589978,0.417422,0.410519
0.591783,0.420287,0.167287
0.593505,0.41767,-0.323513
0.595102,0.408416,-0.950433
0.596541,0.394998,-1.44651
0.597802,0.377026,-1.93822
0.598858,0.354142,-2.39443
0.599693,0.3279,-2.68917
0.60031,0.300437,-2.78471
0.600716,0.271209,-2.87981
0.600929,0.243067,-2.76475
0.600977,0.216096,-2.62277
0.600885,0.190852,-2.42871
0.600682,0.168012,-2.17898
0.600403,0.148851,-1.82609
0.600084,0.133794,-1.41683
0.599757,0.122618,-1.00336
0.599447,0.114267,-0.675915
0.599182,0.111102,-0.213875
0.599006,0.114507,0.361606
0.598947,0.121877,0.795109
0.599014,0.132349,1.16352
0.599209,0.14505,1.40534
0.599532,0.16012,1.57493
0.599972,0.175561,1.5649
0.600502,0.190253,1.45067
0.6011,0.204442,1.34002
0.601738,0.21721,1.18498
0.60239,0.228162,1.01816
0.603036,0.238214,0.912835
0.603668,0.247964,0.855918
0.604275,0.255842,0.713193
0.604844,0.262308,0.587832
0.60536,0.266022,0.339946
0.605814,0.268663,0.182733
0.60618,0.265615,-0.310134
0.606431,0.259316,-0.675358
0.606551,0.249473,-1.05928
0.606522,0.236095,-1.4126
0.606334,0.219841,-1.67968
0.605989,0.202475,-1.77863
0.605491,0.183606,-1.86472
0.604854,0.165028,-1.81143
0.604101,0.147319,-1.70625
0.603255,0.131049,-1.55175
0.602341,0.116451,-1.37272
0.601385,0.104418,-1.12272
0.600418,0.0953719,-0.826755
