z,vz,az
0.334742,1.09951,-11.0551
0.324122,0.984003,-11.9981
0.313786,0.859084,-12.9379
0.303711,0.724796,-13.8719
0.293873,0.58121,-14.7974
0.284251,0.428424,-15.712
0.274821,0.26656,-16.6133
0.265563,0.0957637,-17.4989
0.256454,-0.0837968,-18.3666
0.247566,-0.23944,-10.7234
0.23969,-0.274367,3.0349
0.234002,-0.18375,13.6912
0.231266,-0.0148792,18.9744
0.231673,0.183703,20.1853
0.235031,0.382438,19.4227
0.24099,0.570077,18.1574
0.249198,0.745324,16.9774
0.259352,0.909414,15.8974
0.271188,1.06245,14.7392
0.284465,1.20283,13.3639
0.298941,1.32813,11.74
0.314372,1.4361,9.91757
0.330516,1.52516,7.97873
0.34714,1.59457,6.00164
0.364023,1.64428,4.04617
0.380962,1.67474,2.15419
0.397775,1.68675,0.355313
0.414296,1.68137,-1.32801
0.430383,1.65983,-2.8781
0.445911,1.62361,-4.25042
0.460779,1.57548,-5.27338
0.474919,1.51847,-6.06022
0.488284,1.45442,-6.69702
0.50084,1.3846,-7.22332
0.512562,1.31001,-7.65894
0.523427,1.23149,-8.01604
0.53342,1.14976,-8.30394
0.542531,1.06548,-8.53072
0.550753,0.979226,-8.70363
0.558083,0.891494,-8.82926
0.564521,0.802726,-8.91365
0.570073,0.713306,-8.96239
0.574746,0.623563,-8.98077
0.57855,0.533773,-8.9738
0.581499,0.444164,-8.94623
0.583608,0.35492,-8.90257
0.584895,0.266177,-8.84706
0.585382,0.178034,-8.78368
0.585089,0.0905501,-8.71617
0.584043,0.0051011,-8.16146
0.582325,-0.0689931,-6.66911
0.580083,-0.127507,-5.15131
0.577454,-0.172547,-3.98042
0.574531,-0.207792,-3.15718
0.571372,-0.236023,-2.54205
0.568012,-0.258606,-2.0075
0.564483,-0.275961,-1.49013
0.560815,-0.288175,-0.980422
0.55704,-0.295397,-0.493645
0.553188,-0.29795,-0.0470235
0.549289,-0.296292,0.350088
0.545366,-0.290932,0.696518
0.541443,-0.282358,0.995798
0.537537,-0.271018,1.25281
0.533665,-0.257309,1.47199
0.529843,-0.241591,1.6569
0.526082,-0.224191,1.8105
0.522395,-0.205407,1.93547
0.518792,-0.185512,2.03448
0.515282,-0.164751,2.11018
0.511874,-0.143345,2.16515
0.508574,-0.121486,2.20185
0.505389,-0.0993468,2.22255
0.502325,-0.0770751,2.2293
0.499387,-0.0548008,2.22395
0.49658,-0.0326364,2.20811
0.493908,-0.0106788,2.18324
0.491373,0.0109881,2.15058
0.488979,0.0322924,2.11122
0.486728,0.0531722,2.0661
0.484623,0.0735739,2.01599
0.482663,0.0934516,1.96158
0.480851,0.112765,1.90343
0.479186,0.131479,1.84201
0.477668,0.149564,1.77773
0.476296,0.166993,1.71091
0.475069,0.183741,1.64185
0.473984,0.199788,1.57082
0.473041,0.215116,1.49804
0.472234,0.229707,1.42374
0.471563,0.243549,1.34812
0.471021,0.256628,1.27138
0.470606,0.268935,1.19375
0.470313,0.280461,1.11543
0.470136,0.291202,1.03665
0.47007,0.301154,0.957633
0.47011,0.310316,0.878626
0.47025,0.318688,0.799873
0.470483,0.326275,0.721629
0.470803,0.333084,0.644153
0.471204,0.339123,0.567703
0.471679,0.344405,0.492542
0.472222,0.348942,0.418927
0.472826,0.352753,0.347111
0.473484,0.355856,0.277337
0.474189,0.358273,0.209838
0.474936,0.360028,0.144836
0.475718,0.361147,0.0825338
0.476529,0.361658,0.0231184
0.477362,0.36159,-0.0332428
0.478213,0.360976,-0.0864029
0.479075,0.359848,-0.136237
0.479942,0.358239,-0.182642
0.480811,0.356184,-0.225538
0.481676,0.353719,-0.264868
0.482533,0.35088,-0.300598
0.483377,0.347703,-0.332714
0.484205,0.344223,-0.361227
0.485013,0.340477,-0.386168
0.485798,0.3365,-0.407585
0.486557,0.332327,-0.425547
0.487288,0.327992,-0.44014
0.487987,0.323528,-0.451465
0.488654,0.318968,-0.459639
0.489285,0.314342,-0.464789
0.489881,0.30968,-0.467056
0.49044,0.30501,-0.466588
0.49096,0.300358,-0.463543
0.491442,0.295749,-0.458085
0.491885,0.291207,-0.450383
0.492288,0.286753,-0.440608
0.492653,0.282406,-0.428936
0.492978,0.278186,-0.415541
0.493266,0.274108,-0.4006
0.493515,0.270186,-0.384285
0.493728,0.266435,-0.366768
