z,vz,az
0.600203,0.180107,-0.0202181
0.600189,0.179371,-0.0661975
0.600165,0.177998,-0.143208
0.600142,0.178823,0.00272545
0.60012,0.178158,-0.0615568
0.600089,0.177049,-0.06695
0.600052,0.176116,-0.0593176
0.600009,0.175107,-0.0881842
0.599974,0.176613,0.0797615
0.599948,0.176693,0.0155286
0.599921,0.176247,-0.00146123
0.599891,0.175838,-0.00959608
0.599861,0.175439,-0.0362618
0.599841,0.177365,0.118694
0.599832,0.177765,0.0473206
0.599822,0.1776,0.0258658
0.59981,0.177429,0.0121165
0.599796,0.176972,-0.0395915
0.599795,0.179586,0.166121
0.599806,0.180449,0.0899803
0.599819,0.1807,0.074608
0.599832,0.181055,0.0709247
0.599845,0.181186,0.020629
0.599869,0.183582,0.159366
0.599902,0.184257,0.0641891
0.599931,0.184131,0.0200099
0.599953,0.183819,-0.00904729
0.599968,0.183122,-0.0682629
0.599986,0.184701,0.0773851
0.600007,0.184684,-0.00209092
0.60002,0.184033,-0.0279854
0.600025,0.183364,-0.0399126
0.600021,0.182451,-0.0849549
0.600022,0.183927,0.0713878
0.600027,0.183887,-0.000983076
0.600026,0.183262,-0.0228473
0.600018,0.182643,-0.0331012
0.600004,0.181788,-0.078083
0.599995,0.183318,0.077491
0.599991,0.183324,0.00391649
0.599982,0.182735,-0.0191617
0.599968,0.182142,-0.030394
0.599946,0.181307,-0.076036
0.599931,0.182855,0.0792834
0.599922,0.182877,0.00565967
0.599908,0.182305,-0.0173025
0.599888,0.181732,-0.0283145
0.599862,0.180919,-0.0737121
0.599843,0.182491,0.0819031
0.59983,0.18254,0.00845808
0.599813,0.181996,-0.0144209
0.599791,0.181451,-0.0254268
0.599763,0.180666,-0.0708956
0.599743,0.182266,0.08466
0.599728,0.182341,0.0110562
0.599711,0.181821,-0.0120313
0.599688,0.181298,-0.0232633
0.59966,0.180533,-0.0689735
0.599641,0.182151,0.0864036
0.599627,0.182242,0.0125721
0.599611,0.181736,-0.0107565
0.59959,0.181224,-0.0222233
0.599564,0.180468,-0.0681677
0.599546,0.182092,0.0870425
0.599535,0.182188,0.0130028
0.599521,0.181685,-0.0105442
0.599503,0.181174,-0.0222218
0.59948,0.180417,-0.0683746
0.599465,0.182038,0.086692
0.599457,0.18213,0.012473
0.599446,0.181621,-0.0112593
0.599431,0.181101,-0.0231113
0.599411,0.180334,-0.0694326
0.5994,0.181944,0.0855301
0.599395,0.182024,0.0111774
0.599388,0.181501,-0.0126911
0.599376,0.180966,-0.0246664
0.59936,0.180183,-0.0711033
0.599352,0.181776,0.0838058
0.599353,0.182247,0.0408579
0.599354,0.182028,0.0192638
0.599352,0.181823,0.0145532
0.599349,0.181451,-0.0254708
0.599357,0.183485,0.128615
0.599374,0.183937,0.0465795
0.599388,0.18369,0.0118241
0.599399,0.183326,-0.0111455
0.599404,0.182618,-0.0670136
0.599416,0.184211,0.0807577
0.599432,0.184217,0.0013791
0.599443,0.183585,-0.0255162
0.599447,0.182923,-0.0388675
0.599461,0.185028,0.147469
0.599486,0.185785,0.0820643
0.599511,0.185903,0.0491098
0.599534,0.185861,0.0200218
0.599552,0.185395,-0.0447251
0.599576,0.187145,0.0940645
0.599605,0.18723,0.00664265
0.599627,0.18661,-0.0267413
0.59964,0.18591,-0.0447487
0.599644,0.18492,-0.0942167
0.599652,0.186293,0.060199
0.599663,0.186137,-0.0132562
0.599668,0.185391,-0.0353374
0.599665,0.184652,-0.0451024
0.599654,0.183684,-0.0893031
0.599649,0.185113,0.0678388
0.599649,0.185093,0.000212108
0.599645,0.184465,-0.022459
0.599634,0.18384,-0.0322956
0.599617,0.182989,-0.0768912
0.599608,0.184526,0.0786955
0.599603,0.184533,0.00397448
0.599594,0.183932,-0.0207009
0.59958,0.183312,-0.0333493
0.599559,0.182439,-0.0801107
0.599545,0.183938,0.0746806
0.599536,0.183912,0.000731958
0.599523,0.183289,-0.0225998
0.599505,0.182661,-0.0338066
0.59948,0.181793,-0.0792573
0.599463,0.183302,0.0761783
0.599452,0.183295,0.00294608
0.599437,0.182695,-0.0200665
0.599416,0.182092,-0.0312268
0.599391,0.181248,-0.0767531
0.599373,0.182773,0.0779774
0.599362,0.182782,0.00452856
0.599347,0.182196,-0.0188366
0.599328,0.181603,-0.0303554
0.599303,0.180767,-0.0761137
0.599287,0.182287,0.0777873
0.599277,0.182294,0.00425156
0.599264,0.181705,-0.0193157
0.599246,0.181107,-0.0310419
0.59924,0.183247,0.15322
0.599246,0.184056,0.0880781
0.599255,0.184227,0.0545102
0.599263,0.184232,0.0246607
0.599267,0.183807,-0.040299
0.59928,0.185548,0.0948861
0.599298,0.185643,0.0078924
0.59931,0.185038,-0.0257711
0.599316,0.184347,-0.0440694
0.599314,0.183368,-0.0930714
0.599318,0.184691,0.0573133
0.599326,0.184515,-0.0150508
0.599329,0.183759,-0.0370636
0.599327,0.183007,-0.0468983
0.599319,0.182029,-0.0902778
0.599319,0.183376,0.0620085
0.599325,0.183248,-0.00904375
0.599329,0.182546,-0.0312302
0.599328,0.181844,-0.0419423
0.599324,0.180907,-0.0862023
0.599329,0.18227,0.0639685
0.599341,0.182161,-0.00752047
0.599351,0.181474,-0.030174
0.599359,0.180783,-0.0411932
0.599363,0.179857,-0.0853703
0.599377,0.181213,0.0635284
0.599399,0.181104,-0.00761373
0.59942,0.180421,-0.0302942
0.599438,0.17973,-0.0415072
0.599453,0.178741,-0.0905717
0.599477,0.18003,0.0568529
0.599509,0.179857,-0.0153037
0.599539,0.179095,-0.0392887
0.599566,0.178316,-0.0508192
0.599595,0.178344,-0.0141337
0.599641,0.180569,0.151631
0.599701,0.181356,0.099373
0.599767,0.181778,0.0941095
0.599837,0.18227,0.0803573
0.599926,0.185419,0.247595
0.600032,0.186956,0.152023
0.600142,0.187551,0.0875891
0.600249,0.18771,0.0306877
0.600349,0.187214,-0.0564272
0.60045,0.188358,0.0353395
0.600546,0.187799,-0.0651697
0.600628,0.186432,-0.11209
0.600694,0.184859,-0.139359
0.600742,0.182951,-0.188704
0.600787,0.18345,-0.0262083
0.600829,0.182523,-0.0877101
0.60086,0.181119,-0.0979264
0.60088,0.17982,-0.0975806
0.600888,0.178371,-0.134102
0.6009,0.179364,0.027516
0.600914,0.178887,-0.0417223
0.600921,0.177842,-0.0628731
0.600918,0.176802,-0.0734248
0.600908,0.175924,-0.0880489
0.600905,0.177322,0.0683432
0.600905,0.177238,0.00246952
0.6009,0.176646,-0.0141271
0.600889,0.176081,-0.025531
0.600871,0.175236,-0.0771619
0.600858,0.176661,0.0672711
0.600847,0.176501,-0.0142085
0.600828,0.175678,-0.0444581
0.6008,0.174795,-0.0606003
0.600762,0.173641,-0.108356
0.600727,0.174808,0.0435303
0.600694,0.174488,-0.0278261
0.600653,0.173596,-0.0488899
0.600604,0.17272,-0.0575196
0.600547,0.171632,-0.0995254
0.600496,0.17289,0.0548879
0.600448,0.172693,-0.0142101
0.600396,0.171938,-0.0346746
0.600337,0.171197,-0.0436965
0.600273,0.170239,-0.0864211
0.600216,0.1716,0.06563
0.600165,0.171505,-0.00428701
0.60011,0.170844,-0.0258331
0.600051,0.170186,-0.0358603
0.599988,0.169304,-0.0791903
0.599933,0.170714,0.070875
0.59989,0.171475,0.0612834
0.59985,0.171471,0.0418635
0.599812,0.171501,0.0444745
0.599793,0.174477,0.245165
0.599794,0.176183,0.180322
0.599805,0.177175,0.134765
0.599821,0.177844,0.0868621
0.599838,0.177904,0.00286267
0.599865,0.180002,0.124427
0.599899,0.18031,0.0245018
0.599928,0.179818,-0.017764
